epoch,elapsed (s),Loss,IC,BC,F
11200,1835.21,9.882e-06,2.276e-06,6.278e-32,7.606e-06
11300,1851.43,1.002e-05,2.077e-06,4.791e-32,7.942e-06
11400,1867.80,9.759e-06,2.114e-06,7.108e-32,7.644e-06
11500,1884.08,9.572e-06,2.056e-06,7.248e-32,7.516e-06
11600,1900.34,9.335e-06,2.233e-06,7.297e-32,7.102e-06
11700,1916.39,9.134e-06,2.269e-06,5.506e-32,6.865e-06
11800,1932.73,1.013e-05,3.218e-06,4.314e-32,6.913e-06
11900,1949.00,7.741e-06,1.933e-06,6.344e-32,5.807e-06
12000,1965.78,9.110e-06,3.211e-06,4.922e-32,5.899e-06
12100,1981.84,7.545e-06,1.961e-06,5.999e-32,5.585e-06
12200,1997.79,7.095e-06,1.712e-06,4.692e-32,5.383e-06
12300,2013.75,8.120e-06,2.185e-06,6.886e-32,5.935e-06
12400,2029.70,8.783e-06,3.476e-06,6.968e-32,5.307e-06
12500,3033.09,7.487e-06,1.755e-06,6.409e-32,5.732e-06
12600,3048.35,7.249e-06,1.667e-06,4.717e-32,5.582e-06
12700,3063.84,8.445e-06,1.792e-06,7.404e-32,6.653e-06
12800,4053.10,7.510e-06,2.162e-06,4.339e-32,5.348e-06
12900,4068.35,6.096e-06,1.644e-06,5.982e-32,4.452e-06
13000,4083.66,6.362e-06,1.741e-06,8.439e-32,4.621e-06
13100,4099.07,5.969e-06,1.545e-06,6.812e-32,4.424e-06
13200,5054.26,5.995e-06,1.454e-06,6.434e-32,4.540e-06
13300,5069.47,5.521e-06,1.359e-06,5.867e-32,4.162e-06
13400,5084.83,5.595e-06,1.173e-06,5.629e-32,4.422e-06
13500,5714.76,5.831e-06,1.375e-06,6.081e-32,4.456e-06
13600,5731.02,5.517e-06,1.488e-06,3.911e-32,4.029e-06
13700,5747.10,6.642e-06,2.520e-06,6.434e-32,4.122e-06
13800,5762.81,5.647e-06,1.633e-06,4.988e-32,4.015e-06
13900,5778.97,6.961e-06,1.988e-06,5.136e-32,4.972e-06
14000,5795.31,5.781e-06,2.088e-06,5.752e-32,3.693e-06
14100,5811.32,4.949e-06,1.276e-06,4.536e-32,3.674e-06
14200,5827.94,5.556e-06,1.897e-06,5.423e-32,3.659e-06
14300,5844.09,5.354e-06,1.730e-06,4.404e-32,3.624e-06
14400,5860.48,5.148e-06,2.316e-06,5.703e-32,2.832e-06
14500,5877.38,4.829e-06,1.613e-06,4.495e-32,3.216e-06
14600,5893.78,4.819e-06,1.399e-06,5.777e-32,3.420e-06
14700,5910.06,5.314e-06,1.202e-06,8.431e-32,4.112e-06
14800,5926.44,4.637e-06,1.111e-06,6.196e-32,3.526e-06
14900,5943.02,5.146e-06,1.331e-06,5.432e-32,3.815e-06
15000,5959.31,4.273e-06,1.175e-06,5.497e-32,3.099e-06
15100,5975.45,3.530e-06,7.224e-07,5.752e-32,2.808e-06
15200,5992.24,4.066e-06,9.752e-07,5.654e-32,3.091e-06
15300,6009.00,3.744e-06,1.024e-06,6.336e-32,2.720e-06
15400,6026.25,4.475e-06,1.200e-06,5.366e-32,3.276e-06
15500,6042.92,3.864e-06,9.198e-07,6.549e-32,2.945e-06
15600,6059.31,3.843e-06,1.158e-06,4.166e-32,2.685e-06
15700,6079.59,4.038e-06,1.057e-06,3.583e-32,2.981e-06
15800,6099.58,3.723e-06,8.557e-07,4.635e-32,2.868e-06
15900,6119.05,3.276e-06,7.888e-07,6.607e-32,2.488e-06
16000,6135.41,3.062e-06,6.993e-07,6.960e-32,2.363e-06
16100,6151.51,4.017e-06,1.138e-06,5.752e-32,2.879e-06
16200,6167.61,3.047e-06,6.592e-07,6.779e-32,2.388e-06
16300,6183.61,3.265e-06,8.911e-07,6.615e-32,2.374e-06
16400,6199.87,3.851e-06,9.578e-07,4.700e-32,2.893e-06
16500,6216.02,3.221e-06,7.799e-07,6.615e-32,2.441e-06
16600,6232.07,3.186e-06,6.900e-07,6.270e-32,2.496e-06
16700,6248.07,2.948e-06,7.437e-07,4.478e-32,2.205e-06
16800,6264.24,3.089e-06,6.940e-07,7.034e-32,2.395e-06
16900,6280.64,2.933e-06,7.503e-07,7.190e-32,2.183e-06
17000,6296.85,2.431e-06,6.298e-07,6.409e-32,1.801e-06
17100,6313.26,2.751e-06,6.477e-07,5.818e-32,2.103e-06
17200,6330.16,2.885e-06,6.356e-07,6.179e-32,2.250e-06
17300,6346.34,2.737e-06,7.035e-07,6.344e-32,2.033e-06
17400,6362.96,3.037e-06,8.431e-07,4.898e-32,2.193e-06
17500,6379.24,3.144e-06,1.271e-06,5.423e-32,1.873e-06
17600,6395.39,3.184e-06,7.941e-07,5.916e-32,2.390e-06
17700,6411.77,4.030e-06,1.555e-06,4.331e-32,2.475e-06
17800,6427.80,2.371e-06,8.165e-07,7.075e-32,1.555e-06
17900,6443.89,2.207e-06,6.051e-07,5.399e-32,1.602e-06
18000,6460.14,2.063e-06,4.704e-07,8.719e-32,1.592e-06
18100,6476.50,2.152e-06,6.153e-07,6.640e-32,1.537e-06
18200,6492.66,2.919e-06,6.951e-07,7.116e-32,2.224e-06
18300,6508.96,2.100e-06,5.025e-07,5.908e-32,1.597e-06
18400,6525.16,2.296e-06,5.630e-07,4.495e-32,1.733e-06
18500,6541.17,1.962e-06,5.330e-07,3.846e-32,1.429e-06
18600,6557.23,2.063e-06,7.011e-07,6.566e-32,1.362e-06
18700,6573.18,2.192e-06,4.000e-07,4.635e-32,1.792e-06
18800,6590.01,3.360e-06,1.591e-06,4.996e-32,1.769e-06
18900,6606.25,2.442e-06,6.566e-07,7.675e-32,1.785e-06
19000,6703.87,1.743e-06,4.399e-07,5.908e-32,1.303e-06
19100,6721.12,1.885e-06,4.877e-07,4.947e-32,1.398e-06
19200,6737.93,1.753e-06,4.016e-07,6.664e-32,1.352e-06
19300,6754.20,2.056e-06,5.923e-07,5.317e-32,1.463e-06
19400,6770.46,1.776e-06,3.949e-07,7.396e-32,1.381e-06
19500,6786.03,1.603e-06,4.377e-07,6.344e-32,1.165e-06
19600,6802.13,1.933e-06,4.764e-07,5.415e-32,1.457e-06
19700,6817.91,1.761e-06,4.729e-07,4.996e-32,1.288e-06
19800,6833.64,1.762e-06,4.933e-07,5.341e-32,1.269e-06
19900,6849.59,1.654e-06,3.915e-07,4.478e-32,1.262e-06
20000,6867.02,1.793e-06,5.043e-07,5.506e-32,1.289e-06
