epoch,elapsed (s),Loss,IC,BC,F
7300,21.79,9.4486e-04,1.0764e-04,5.7895e-04,2.5826e-04
7400,22.15,1.1665e-03,1.7766e-04,7.3142e-04,2.5737e-04
7500,22.52,7.7766e-04,1.4974e-04,3.8917e-04,2.3876e-04
7600,22.83,6.6804e-04,1.2667e-04,3.2903e-04,2.1235e-04
7700,23.14,1.0356e-03,1.4568e-04,6.7606e-04,2.1383e-04
7800,23.44,6.9472e-04,1.1152e-04,3.9002e-04,1.9318e-04
7900,23.75,6.8455e-04,7.9147e-05,4.4332e-04,1.6209e-04
8000,24.05,6.6134e-04,1.5667e-04,3.5366e-04,1.5101e-04
8100,24.35,4.8309e-04,4.8862e-05,2.9390e-04,1.4033e-04
8200,24.65,4.9627e-04,5.6159e-05,3.0835e-04,1.3176e-04
8300,24.94,3.8755e-04,3.6248e-05,2.4029e-04,1.1102e-04
8400,25.23,3.4164e-04,3.6116e-05,2.0692e-04,9.8601e-05
8500,25.53,3.7933e-04,6.8590e-05,2.2227e-04,8.8462e-05
8600,25.82,3.0754e-04,3.4952e-05,1.8948e-04,8.3108e-05
8700,26.11,2.5553e-04,1.8019e-05,1.6416e-04,7.3350e-05
8800,26.40,2.3511e-04,1.9805e-05,1.5354e-04,6.1767e-05
8900,26.70,1.7128e-04,3.1163e-05,7.8311e-05,6.1801e-05
9000,26.98,1.9248e-04,1.2309e-05,1.2306e-04,5.7111e-05
9100,27.27,2.5959e-04,1.9269e-05,1.9046e-04,4.9865e-05
9200,27.57,1.9858e-04,1.4299e-05,1.2501e-04,5.9269e-05
9300,27.85,1.9905e-04,1.1561e-05,1.4417e-04,4.3314e-05
9400,28.15,1.4806e-04,1.1834e-05,9.8633e-05,3.7595e-05
9500,28.44,1.4482e-04,1.0586e-05,9.4123e-05,4.0109e-05
9600,28.73,1.5131e-04,9.0212e-06,9.7457e-05,4.4831e-05
9700,29.03,1.5867e-04,2.5688e-05,9.3950e-05,3.9028e-05
9800,29.32,1.2959e-04,2.0244e-05,7.8848e-05,3.0494e-05
9900,29.62,1.4713e-04,1.7107e-05,8.7812e-05,4.2209e-05
10000,29.92,9.4455e-05,1.9866e-05,4.1115e-05,3.3473e-05
10100,30.23,9.7558e-05,1.9238e-05,4.7498e-05,3.0822e-05
10200,30.53,1.1248e-04,1.6009e-05,6.4754e-05,3.1720e-05
10300,30.83,9.7980e-05,1.3325e-05,5.3450e-05,3.1206e-05
10400,31.13,1.1786e-04,1.5182e-05,7.4485e-05,2.8195e-05
10500,31.44,6.8151e-05,1.3155e-05,2.7794e-05,2.7202e-05
10600,31.75,8.9234e-05,1.4050e-05,5.0271e-05,2.4913e-05
10700,32.04,8.8099e-05,1.9824e-05,4.0952e-05,2.7323e-05
10800,32.34,9.2850e-05,1.1169e-05,5.5860e-05,2.5821e-05
10900,32.63,8.2993e-05,1.0068e-05,5.2733e-05,2.0193e-05
11000,32.93,7.5202e-05,1.5606e-05,3.9820e-05,1.9777e-05
11100,33.23,8.7652e-05,1.4023e-05,5.1895e-05,2.1734e-05
11200,33.52,7.8736e-05,1.4429e-05,4.6709e-05,1.7598e-05
11300,33.81,1.0180e-04,4.4612e-05,3.7621e-05,1.9562e-05
11400,34.10,5.5225e-05,1.7205e-05,2.2483e-05,1.5537e-05
11500,34.39,7.1775e-05,2.7738e-05,2.2847e-05,2.1189e-05
11600,34.69,6.9175e-05,8.1521e-06,3.8514e-05,2.2509e-05
11700,34.98,5.9617e-05,9.5327e-06,3.2887e-05,1.7197e-05
11800,35.27,6.6343e-05,1.9620e-05,2.7337e-05,1.9386e-05
11900,35.56,4.0321e-05,4.5824e-06,1.9998e-05,1.5741e-05
12000,35.85,6.3002e-05,2.0302e-05,2.5156e-05,1.7544e-05
12100,36.14,6.2271e-05,2.1325e-05,2.3530e-05,1.7416e-05
12200,36.43,4.8174e-05,6.5276e-06,2.1833e-05,1.9814e-05
12300,36.72,5.0094e-05,8.0375e-06,2.8493e-05,1.3564e-05
12400,37.02,5.2394e-05,8.9419e-06,2.8044e-05,1.5408e-05
12500,37.32,4.1242e-05,7.7364e-06,1.8519e-05,1.4987e-05
12600,37.62,3.9958e-05,9.3226e-06,1.6803e-05,1.3833e-05
12700,37.92,5.6164e-05,2.1534e-05,2.0980e-05,1.3649e-05
12800,38.22,3.3134e-05,4.2565e-06,1.5656e-05,1.3222e-05
12900,38.53,5.3524e-05,2.1029e-05,1.6180e-05,1.6315e-05
13000,38.91,4.6406e-05,1.6526e-05,1.2703e-05,1.7178e-05
13100,39.22,3.3872e-05,9.6824e-06,1.2166e-05,1.2023e-05
13200,39.52,3.9809e-05,6.8342e-06,2.1521e-05,1.1454e-05
13300,39.82,2.6284e-05,3.5317e-06,1.3090e-05,9.6616e-06
13400,40.11,2.9162e-05,6.9025e-06,1.0666e-05,1.1594e-05
13500,40.41,3.8691e-05,1.2135e-05,1.4046e-05,1.2510e-05
13600,40.70,2.5760e-05,3.2248e-06,1.2732e-05,9.8030e-06
13700,40.99,2.6273e-05,6.4345e-06,8.6660e-06,1.1173e-05
13800,41.28,2.8931e-05,3.9132e-06,1.6163e-05,8.8544e-06
13900,41.58,2.7446e-05,4.8434e-06,1.1606e-05,1.0996e-05
14000,41.87,2.8419e-05,6.8677e-06,1.0252e-05,1.1300e-05
14100,42.16,4.0105e-05,1.9566e-05,1.1543e-05,8.9953e-06
14200,42.45,2.2763e-05,4.7602e-06,9.9443e-06,8.0582e-06
14300,42.74,2.3329e-05,3.9657e-06,1.0647e-05,8.7156e-06
14400,43.06,2.2507e-05,4.8889e-06,7.1342e-06,1.0484e-05
14500,43.35,2.0427e-05,2.9118e-06,8.0760e-06,9.4389e-06
14600,43.67,2.1942e-05,3.3113e-06,1.1186e-05,7.4448e-06
14700,43.96,2.1289e-05,3.3188e-06,9.7976e-06,8.1728e-06
14800,44.25,2.2821e-05,3.7977e-06,9.6147e-06,9.4083e-06
14900,44.55,2.2159e-05,5.8985e-06,8.3193e-06,7.9412e-06
15000,44.85,2.2576e-05,4.1306e-06,9.7537e-06,8.6913e-06
15100,45.19,2.2511e-05,3.3543e-06,9.1292e-06,1.0027e-05
15200,45.49,2.2251e-05,4.5199e-06,8.8223e-06,8.9092e-06
15300,45.78,1.8284e-05,2.6018e-06,7.0838e-06,8.5983e-06
15400,46.09,2.0956e-05,3.8941e-06,8.5615e-06,8.5006e-06
15500,46.39,1.9603e-05,3.5583e-06,8.2213e-06,7.8237e-06
15600,46.69,2.1035e-05,4.4596e-06,8.9015e-06,7.6742e-06
15700,47.00,1.8213e-05,3.6073e-06,5.6730e-06,8.9331e-06
15800,47.30,2.2021e-05,6.2078e-06,8.2916e-06,7.5219e-06
15900,47.61,1.7986e-05,2.9454e-06,6.9599e-06,8.0807e-06
16000,47.90,1.8342e-05,3.1798e-06,7.7554e-06,7.4066e-06
16100,48.19,1.9684e-05,3.2264e-06,8.3455e-06,8.1119e-06
16200,48.49,2.5542e-05,4.9168e-06,1.1269e-05,9.3558e-06
16300,48.78,1.4637e-05,2.3434e-06,5.8424e-06,6.4509e-06
16400,49.07,1.6447e-05,2.5733e-06,6.7711e-06,7.1023e-06
16500,49.36,1.8598e-05,3.6446e-06,7.2847e-06,7.6684e-06
16600,49.65,1.7907e-05,3.8440e-06,5.4652e-06,8.5975e-06
16700,49.94,2.2727e-05,1.0959e-05,5.0218e-06,6.7466e-06
16800,50.22,1.7493e-05,2.7795e-06,6.4237e-06,8.2900e-06
16900,50.52,1.4407e-05,2.8905e-06,4.9098e-06,6.6064e-06
17000,50.81,2.0063e-05,7.7907e-06,4.9714e-06,7.3009e-06
17100,51.10,1.9211e-05,4.6983e-06,7.2408e-06,7.2724e-06
17200,51.39,1.8767e-05,4.1401e-06,5.7729e-06,8.8537e-06
17300,51.67,1.6733e-05,3.6099e-06,5.9651e-06,7.1576e-06
17400,51.97,1.9885e-05,7.2701e-06,7.2829e-06,5.3316e-06
17500,52.26,1.8625e-05,3.9645e-06,7.0518e-06,7.6091e-06
17600,52.56,2.2178e-05,5.5692e-06,9.9845e-06,6.6244e-06
17700,52.86,1.5257e-05,3.0579e-06,6.0371e-06,6.1619e-06
17800,53.16,1.5316e-05,3.0638e-06,6.0212e-06,6.2314e-06
17900,53.46,1.2118e-05,3.0955e-06,3.7154e-06,5.3072e-06
18000,53.76,1.2791e-05,2.5776e-06,4.0340e-06,6.1790e-06
18100,54.07,1.4688e-05,2.7964e-06,4.8955e-06,6.9959e-06
18200,54.37,1.3935e-05,4.2994e-06,3.8584e-06,5.7768e-06
18300,54.67,1.2767e-05,3.5147e-06,3.1613e-06,6.0913e-06
18400,54.97,1.4918e-05,3.9845e-06,3.9483e-06,6.9848e-06
18500,55.27,1.3242e-05,2.7496e-06,4.0581e-06,6.4341e-06
18600,55.57,1.3247e-05,3.6153e-06,3.5271e-06,6.1041e-06
18700,55.87,1.2043e-05,2.0525e-06,4.2995e-06,5.6907e-06
18800,56.16,1.3448e-05,2.5407e-06,4.7574e-06,6.1499e-06
18900,56.45,1.2199e-05,2.9613e-06,4.2814e-06,4.9562e-06
19000,56.73,1.2914e-05,2.5186e-06,3.9032e-06,6.4924e-06
19100,57.02,1.1998e-05,2.6186e-06,3.9626e-06,5.4167e-06
19200,57.31,1.2669e-05,3.8868e-06,3.2767e-06,5.5055e-06
19300,57.60,1.4800e-05,4.1888e-06,4.6239e-06,5.9873e-06
19400,57.89,1.2026e-05,3.2280e-06,3.7616e-06,5.0361e-06
19500,58.18,1.3277e-05,3.0693e-06,4.7245e-06,5.4832e-06
19600,58.47,1.1838e-05,2.5892e-06,3.1265e-06,6.1221e-06
19700,58.77,1.2349e-05,3.1912e-06,3.7348e-06,5.4226e-06
19800,59.07,1.1004e-05,2.3638e-06,3.9768e-06,4.6632e-06
19900,59.36,1.2144e-05,2.1265e-06,4.9547e-06,5.0631e-06
20000,59.66,1.0484e-05,3.1488e-06,3.0213e-06,4.3135e-06
