epoch,elapsed (s),Loss,IC,BC,F
6400,1472.11,1.685e-02,1.522e-02,4.199e-32,1.623e-03
6500,1493.68,1.662e-02,1.505e-02,5.580e-32,1.567e-03
6600,1515.23,1.788e-02,1.627e-02,3.953e-32,1.614e-03
6700,1536.89,1.796e-02,1.635e-02,4.980e-32,1.610e-03
6800,1558.55,1.758e-02,1.584e-02,4.183e-32,1.740e-03
6900,1580.19,1.770e-02,1.604e-02,2.703e-32,1.657e-03
7000,1601.73,1.947e-02,1.800e-02,4.289e-32,1.477e-03
7100,1623.27,1.985e-02,1.816e-02,2.958e-32,1.691e-03
7200,1644.80,1.640e-02,1.478e-02,5.021e-32,1.623e-03
7300,1666.36,2.069e-02,1.915e-02,4.076e-32,1.539e-03
7400,1688.06,1.854e-02,1.701e-02,3.616e-32,1.530e-03
7500,1710.99,1.823e-02,1.685e-02,4.462e-32,1.376e-03
7600,1854.53,2.008e-02,1.853e-02,4.248e-32,1.549e-03
7700,1877.52,1.621e-02,1.465e-02,3.517e-32,1.560e-03
7800,1899.60,1.447e-02,1.295e-02,4.388e-32,1.519e-03
7900,1921.58,1.590e-02,1.461e-02,4.536e-32,1.291e-03
8000,1943.62,1.524e-02,1.362e-02,4.478e-32,1.618e-03
8100,1965.59,1.741e-02,1.595e-02,3.394e-32,1.452e-03
8200,1987.57,2.083e-02,1.934e-02,3.517e-32,1.493e-03
8300,2009.58,1.991e-02,1.832e-02,3.969e-32,1.587e-03
8400,2031.38,1.633e-02,1.488e-02,5.793e-32,1.447e-03
8500,2053.30,1.822e-02,1.649e-02,4.265e-32,1.723e-03
8600,2075.11,1.798e-02,1.662e-02,5.423e-32,1.359e-03
8700,2097.01,1.970e-02,1.803e-02,4.355e-32,1.662e-03
8800,2119.68,1.851e-02,1.695e-02,3.517e-32,1.560e-03
8900,2142.07,1.568e-02,1.413e-02,4.585e-32,1.543e-03
9000,2163.85,1.659e-02,1.506e-02,3.427e-32,1.523e-03
9100,2185.56,1.806e-02,1.646e-02,4.035e-32,1.604e-03
9200,2207.33,1.904e-02,1.746e-02,4.511e-32,1.578e-03
9300,2229.21,1.696e-02,1.532e-02,3.985e-32,1.638e-03
9400,2251.12,1.951e-02,1.799e-02,5.226e-32,1.515e-03
9500,2272.91,2.084e-02,1.906e-02,3.846e-32,1.788e-03
9600,2294.66,2.043e-02,1.891e-02,4.848e-32,1.519e-03
9700,2316.52,1.685e-02,1.509e-02,3.944e-32,1.755e-03
9800,2338.34,1.833e-02,1.657e-02,3.394e-32,1.754e-03
9900,2360.08,1.859e-02,1.720e-02,4.273e-32,1.388e-03
10000,2381.91,1.816e-02,1.656e-02,3.772e-32,1.598e-03
10100,2403.74,1.745e-02,1.580e-02,6.048e-32,1.650e-03
10200,2425.70,2.097e-02,1.941e-02,5.555e-32,1.566e-03
10300,2447.45,1.822e-02,1.661e-02,4.339e-32,1.611e-03
10400,2469.23,1.765e-02,1.611e-02,5.029e-32,1.539e-03
10500,2490.99,1.826e-02,1.660e-02,3.213e-32,1.663e-03
10600,2512.71,1.459e-02,1.297e-02,5.128e-32,1.618e-03
10700,2534.54,1.910e-02,1.733e-02,4.174e-32,1.771e-03
10800,2556.90,1.585e-02,1.431e-02,5.473e-32,1.542e-03
10900,2580.17,1.674e-02,1.525e-02,4.717e-32,1.490e-03
11000,2603.52,1.695e-02,1.542e-02,2.991e-32,1.526e-03
11100,2626.48,1.527e-02,1.381e-02,3.262e-32,1.459e-03
11200,2648.27,1.532e-02,1.365e-02,3.270e-32,1.678e-03
11300,2670.07,1.777e-02,1.615e-02,4.873e-32,1.626e-03
11400,2691.88,1.827e-02,1.641e-02,3.870e-32,1.865e-03
11500,2713.65,2.064e-02,1.903e-02,4.799e-32,1.614e-03
11600,2735.50,1.814e-02,1.633e-02,5.226e-32,1.814e-03
11700,2757.39,1.653e-02,1.482e-02,3.090e-32,1.706e-03
11800,2779.28,1.697e-02,1.526e-02,3.928e-32,1.714e-03
11900,2801.25,2.168e-02,2.012e-02,4.117e-32,1.566e-03
12000,2823.06,1.742e-02,1.566e-02,4.150e-32,1.765e-03
12100,2844.80,1.894e-02,1.729e-02,3.862e-32,1.652e-03
12200,2866.57,1.763e-02,1.595e-02,3.895e-32,1.684e-03
12300,2888.45,1.603e-02,1.451e-02,3.008e-32,1.522e-03
12400,2910.29,1.727e-02,1.553e-02,3.879e-32,1.732e-03
12500,2932.05,1.424e-02,1.224e-02,3.123e-32,1.994e-03
12600,2953.79,1.747e-02,1.596e-02,3.731e-32,1.517e-03
12700,2975.52,1.543e-02,1.396e-02,3.944e-32,1.479e-03
12800,2997.28,1.823e-02,1.677e-02,4.659e-32,1.460e-03
12900,3019.12,1.621e-02,1.478e-02,3.090e-32,1.438e-03
13000,3040.80,2.126e-02,1.969e-02,4.437e-32,1.573e-03
13100,3062.55,1.535e-02,1.368e-02,4.289e-32,1.670e-03
13200,3084.30,1.605e-02,1.426e-02,4.372e-32,1.792e-03
13300,3106.08,1.901e-02,1.742e-02,3.994e-32,1.591e-03
13400,3127.85,1.766e-02,1.620e-02,3.755e-32,1.458e-03
13500,3149.68,1.918e-02,1.753e-02,5.259e-32,1.654e-03
13600,3171.45,1.895e-02,1.737e-02,4.265e-32,1.581e-03
13700,3193.25,1.772e-02,1.584e-02,3.550e-32,1.881e-03
13800,3215.63,1.854e-02,1.692e-02,4.602e-32,1.622e-03
13900,3237.86,1.966e-02,1.814e-02,4.215e-32,1.521e-03
14000,3261.40,1.769e-02,1.595e-02,5.004e-32,1.741e-03
14100,3284.60,1.724e-02,1.524e-02,3.805e-32,2.005e-03
14200,3307.10,1.779e-02,1.607e-02,3.698e-32,1.713e-03
14300,3329.56,1.727e-02,1.553e-02,4.273e-32,1.741e-03
14400,3352.48,1.875e-02,1.721e-02,3.550e-32,1.541e-03
14500,3375.12,1.645e-02,1.476e-02,4.092e-32,1.691e-03
14600,3397.53,1.721e-02,1.558e-02,3.969e-32,1.623e-03
14700,3419.75,1.966e-02,1.793e-02,3.911e-32,1.726e-03
14800,3442.70,1.804e-02,1.632e-02,2.514e-32,1.715e-03
14900,3465.53,2.003e-02,1.848e-02,4.429e-32,1.543e-03
15000,3488.03,1.636e-02,1.482e-02,4.043e-32,1.546e-03
15100,3509.87,1.749e-02,1.598e-02,3.985e-32,1.515e-03
15200,3531.87,1.812e-02,1.658e-02,3.525e-32,1.546e-03
15300,3554.43,1.838e-02,1.660e-02,4.010e-32,1.786e-03
15400,3576.39,2.003e-02,1.843e-02,4.100e-32,1.598e-03
15500,3598.21,1.934e-02,1.789e-02,6.294e-32,1.452e-03
15600,3620.04,1.683e-02,1.522e-02,4.898e-32,1.610e-03
15700,3641.79,2.039e-02,1.884e-02,5.752e-32,1.554e-03
15800,3663.57,1.669e-02,1.496e-02,3.764e-32,1.727e-03
15900,3685.36,1.676e-02,1.510e-02,4.585e-32,1.660e-03
16000,3707.16,1.794e-02,1.619e-02,4.026e-32,1.744e-03
16100,3728.97,1.926e-02,1.788e-02,5.045e-32,1.389e-03
16200,3750.74,1.779e-02,1.620e-02,3.846e-32,1.593e-03
16300,3772.62,1.868e-02,1.700e-02,5.128e-32,1.687e-03
16400,3794.46,1.662e-02,1.494e-02,3.747e-32,1.687e-03
16500,3816.26,1.844e-02,1.664e-02,3.459e-32,1.800e-03
16600,3838.36,1.756e-02,1.594e-02,4.306e-32,1.619e-03
16700,3860.15,1.625e-02,1.471e-02,4.865e-32,1.533e-03
16800,3882.02,1.636e-02,1.463e-02,3.772e-32,1.733e-03
16900,3903.97,1.907e-02,1.748e-02,5.506e-32,1.586e-03
17000,3926.27,1.653e-02,1.492e-02,4.495e-32,1.613e-03
17100,3948.81,2.011e-02,1.870e-02,3.509e-32,1.411e-03
17200,3971.03,1.954e-02,1.801e-02,6.352e-32,1.527e-03
17300,3994.79,1.730e-02,1.581e-02,5.456e-32,1.485e-03
17400,4016.93,1.839e-02,1.651e-02,4.289e-32,1.875e-03
17500,4039.44,1.578e-02,1.397e-02,3.681e-32,1.815e-03
17600,4061.72,1.733e-02,1.580e-02,3.221e-32,1.536e-03
17700,4084.06,1.684e-02,1.513e-02,3.673e-32,1.714e-03
17800,4106.10,1.494e-02,1.314e-02,5.325e-32,1.799e-03
17900,4131.02,1.511e-02,1.359e-02,3.394e-32,1.520e-03
18000,4155.75,1.935e-02,1.770e-02,6.582e-32,1.651e-03
18100,4178.07,1.774e-02,1.602e-02,3.862e-32,1.721e-03
18200,4200.38,2.159e-02,1.991e-02,4.980e-32,1.680e-03
18300,4222.85,1.644e-02,1.462e-02,4.306e-32,1.817e-03
18400,4244.57,1.729e-02,1.576e-02,3.911e-32,1.525e-03
18500,4266.52,1.679e-02,1.527e-02,4.544e-32,1.519e-03
18600,4288.37,1.737e-02,1.559e-02,4.536e-32,1.777e-03
18700,4310.31,1.671e-02,1.531e-02,4.117e-32,1.400e-03
18800,4332.12,1.808e-02,1.638e-02,3.895e-32,1.696e-03
18900,4354.38,1.649e-02,1.472e-02,3.583e-32,1.772e-03
19000,4376.39,1.508e-02,1.341e-02,3.287e-32,1.674e-03
19100,4398.63,1.612e-02,1.456e-02,4.963e-32,1.559e-03
19200,4801.27,1.779e-02,1.609e-02,3.648e-32,1.692e-03
19300,4822.46,1.983e-02,1.823e-02,4.372e-32,1.602e-03
19400,4843.50,1.604e-02,1.446e-02,4.618e-32,1.583e-03
19500,4864.83,1.690e-02,1.533e-02,4.240e-32,1.569e-03
19600,4886.26,1.728e-02,1.571e-02,4.569e-32,1.563e-03
19700,4907.85,2.101e-02,1.934e-02,4.815e-32,1.665e-03
19800,4929.93,1.703e-02,1.547e-02,4.643e-32,1.558e-03
19900,4951.81,1.939e-02,1.772e-02,4.569e-32,1.670e-03
20000,4977.15,1.645e-02,1.479e-02,3.632e-32,1.661e-03
