epoch,elapsed (s),Loss,IC,BC,F
11300,49.86,2.9032e-05,2.6557e-06,8.0867e-06,1.8290e-05
11400,50.32,4.0641e-05,3.0780e-06,2.4362e-05,1.3201e-05
11500,50.79,3.3236e-05,8.0636e-06,1.0846e-05,1.4327e-05
11600,51.23,2.1486e-05,1.3952e-06,7.7529e-06,1.2338e-05
11700,51.66,2.9714e-05,2.7608e-06,1.4666e-05,1.2287e-05
11800,52.11,4.2329e-05,4.1515e-06,2.5410e-05,1.2767e-05
11900,52.67,2.6714e-05,6.5924e-06,6.3357e-06,1.3785e-05
12000,53.11,2.2543e-05,4.1870e-06,6.6502e-06,1.1706e-05
12100,53.54,2.8495e-05,2.2864e-06,1.6303e-05,9.9054e-06
12200,53.97,1.8041e-05,2.4275e-06,5.0778e-06,1.0536e-05
12300,54.41,1.7479e-05,1.8609e-06,4.0428e-06,1.1575e-05
12400,54.84,2.1191e-05,3.8463e-06,3.9156e-06,1.3429e-05
12500,55.28,2.4482e-05,5.3778e-06,8.4718e-06,1.0632e-05
12600,55.73,1.8411e-05,1.4464e-06,6.2908e-06,1.0674e-05
12700,56.16,1.9592e-05,1.8820e-06,6.5303e-06,1.1180e-05
12800,56.61,2.3607e-05,2.1231e-06,1.0839e-05,1.0645e-05
12900,57.03,1.6061e-05,3.1465e-06,3.8399e-06,9.0749e-06
13000,57.44,1.9765e-05,2.8295e-06,7.4010e-06,9.5345e-06
13100,57.86,3.1549e-05,1.2582e-05,1.0020e-05,8.9467e-06
13200,58.29,2.3223e-05,7.4185e-06,7.8967e-06,7.9079e-06
13300,58.71,1.9564e-05,1.6450e-06,8.8629e-06,9.0565e-06
13400,59.14,3.8040e-05,1.0126e-05,1.1414e-05,1.6499e-05
13500,59.56,1.3554e-05,1.0870e-06,4.4708e-06,7.9965e-06
13600,59.99,1.9799e-05,3.6207e-06,8.8689e-06,7.3096e-06
13700,60.42,2.6892e-05,5.9398e-06,1.2793e-05,8.1598e-06
13800,60.85,1.4562e-05,1.7035e-06,6.0042e-06,6.8546e-06
13900,61.28,1.7473e-05,2.0818e-06,5.5625e-06,9.8290e-06
14000,61.71,1.5993e-05,1.8093e-06,6.1670e-06,8.0165e-06
14100,62.13,1.2642e-05,1.3792e-06,3.6849e-06,7.5782e-06
14200,62.56,1.2915e-05,1.7146e-06,3.6612e-06,7.5393e-06
14300,63.01,1.5071e-05,4.2074e-06,3.3811e-06,7.4830e-06
14400,63.45,1.3970e-05,2.4712e-06,4.3543e-06,7.1440e-06
14500,63.88,1.9571e-05,4.0042e-06,6.0892e-06,9.4770e-06
14600,64.43,1.2943e-05,2.2910e-06,4.3912e-06,6.2607e-06
14700,64.87,1.3033e-05,2.4412e-06,3.7685e-06,6.8229e-06
14800,65.29,1.2104e-05,8.9966e-07,4.2010e-06,7.0032e-06
14900,65.72,2.3989e-05,1.3765e-06,1.6255e-05,6.3573e-06
15000,66.15,1.0627e-05,2.1020e-06,1.4160e-06,7.1092e-06
15100,66.57,1.1366e-05,1.2288e-06,3.8448e-06,6.2929e-06
15200,66.99,1.1035e-05,2.1629e-06,1.7982e-06,7.0741e-06
15300,67.41,1.1144e-05,1.6886e-06,3.9015e-06,5.5537e-06
15400,67.84,1.0146e-05,2.3772e-06,1.8598e-06,5.9092e-06
15500,68.27,1.8816e-05,4.2596e-06,8.7561e-06,5.8007e-06
15600,68.70,1.9357e-05,6.6952e-06,5.4140e-06,7.2478e-06
15700,69.13,2.6468e-05,5.5397e-06,1.6027e-05,4.9014e-06
15800,69.55,1.0284e-05,1.0309e-06,4.0884e-06,5.1646e-06
15900,69.98,8.5443e-06,1.1786e-06,2.6377e-06,4.7279e-06
16000,70.41,1.2629e-05,2.3449e-06,3.9703e-06,6.3135e-06
16100,70.85,3.9439e-05,1.2305e-05,1.9711e-05,7.4227e-06
16200,71.29,1.3798e-05,1.4694e-06,6.5464e-06,5.7822e-06
16300,71.72,1.2678e-05,2.4296e-06,5.1695e-06,5.0793e-06
16400,72.15,1.2089e-05,2.9919e-06,4.4548e-06,4.6426e-06
16500,72.56,2.5929e-05,8.5543e-06,1.1980e-05,5.3950e-06
16600,72.98,8.5671e-06,2.0188e-06,1.5193e-06,5.0291e-06
16700,73.40,1.4259e-05,1.0859e-06,8.7552e-06,4.4175e-06
16800,73.81,7.3017e-06,1.0710e-06,2.1782e-06,4.0525e-06
16900,74.23,7.5188e-06,6.5433e-07,2.9636e-06,3.9009e-06
17000,74.66,8.4515e-06,1.5325e-06,2.5257e-06,4.3932e-06
17100,75.08,1.3818e-05,2.6941e-06,6.7834e-06,4.3404e-06
17200,75.51,7.2719e-06,8.3219e-07,1.8531e-06,4.5866e-06
17300,75.93,9.3999e-06,1.1996e-06,3.9594e-06,4.2409e-06
17400,76.35,8.0164e-06,6.8722e-07,2.2687e-06,5.0605e-06
17500,76.78,8.4456e-06,2.5212e-06,1.3043e-06,4.6201e-06
17600,77.20,1.1601e-05,5.8320e-06,1.0103e-06,4.7591e-06
17700,77.62,2.1955e-05,1.5924e-06,1.6498e-05,3.8649e-06
17800,78.05,8.4723e-06,2.3254e-06,2.1875e-06,3.9594e-06
17900,78.47,2.1410e-05,1.2501e-06,1.5944e-05,4.2162e-06
18000,78.90,1.2573e-05,6.6726e-06,1.7831e-06,4.1172e-06
18100,79.32,7.0046e-06,1.4813e-06,1.6255e-06,3.8978e-06
18200,79.91,7.3183e-06,1.3412e-06,1.6006e-06,4.3765e-06
18300,80.34,1.0894e-05,1.9748e-06,5.3392e-06,3.5803e-06
18400,80.75,9.1329e-06,2.9681e-06,2.3855e-06,3.7793e-06
18500,81.17,7.5749e-06,1.1438e-06,2.8941e-06,3.5370e-06
18600,81.59,5.7557e-06,9.3742e-07,6.7462e-07,4.1437e-06
18700,82.02,6.9651e-06,1.1466e-06,2.1437e-06,3.6748e-06
18800,82.44,4.1558e-06,6.0054e-07,4.2078e-07,3.1345e-06
18900,82.86,9.0988e-06,3.4355e-06,1.6566e-06,4.0067e-06
19000,83.28,6.1158e-06,6.6169e-07,2.0500e-06,3.4041e-06
19100,83.71,7.4443e-06,6.6106e-07,3.3999e-06,3.3833e-06
19200,84.13,4.8568e-06,8.2201e-07,1.0922e-06,2.9426e-06
19300,84.60,5.5840e-06,2.0567e-06,6.7499e-07,2.8524e-06
19400,85.04,5.7716e-06,9.5644e-07,1.6528e-06,3.1624e-06
19500,85.47,4.5341e-06,4.3202e-07,1.3031e-06,2.7990e-06
19600,85.89,7.8205e-06,3.8175e-06,7.4591e-07,3.2570e-06
19700,86.32,1.1371e-05,3.0452e-06,5.0031e-06,3.3224e-06
19800,86.74,7.6944e-06,1.9152e-06,2.1989e-06,3.5803e-06
19900,87.15,9.0640e-06,1.2047e-06,4.4710e-06,3.3883e-06
20000,87.55,9.4131e-06,4.0648e-06,2.3390e-06,3.0093e-06
