step,elapsed (s),Loss,BC,F,L_in,L_out,L_wall,L_per
30500,72412.74,1.431e+00,1.427e+00,3.841e-03,4.331e-01,9.936e-01,8.028e-04,6.885e-12
31000,73391.41,1.427e+00,1.426e+00,4.746e-04,4.323e-01,9.931e-01,8.473e-04,1.806e-11
31500,74369.43,1.427e+00,1.424e+00,2.623e-03,4.312e-01,9.923e-01,8.040e-04,1.942e-11
32000,75339.69,1.423e+00,1.423e+00,4.130e-04,4.301e-01,9.917e-01,8.052e-04,1.913e-11
32500,76310.06,1.423e+00,1.420e+00,2.861e-03,4.287e-01,9.906e-01,9.405e-04,1.567e-11
33000,77278.36,1.418e+00,1.418e+00,2.695e-04,4.272e-01,9.895e-01,8.621e-04,1.470e-11
33500,78253.35,1.419e+00,1.418e+00,7.939e-04,4.271e-01,9.901e-01,7.936e-04,3.556e-11
34000,79214.23,1.418e+00,1.417e+00,4.834e-04,4.268e-01,9.896e-01,6.930e-04,1.995e-11
34500,80185.75,1.417e+00,1.416e+00,4.029e-04,4.264e-01,9.891e-01,9.766e-04,1.687e-11
35000,81148.26,1.415e+00,1.415e+00,4.372e-04,4.258e-01,9.884e-01,7.831e-04,1.246e-11
35500,82116.52,1.414e+00,1.414e+00,2.702e-04,4.251e-01,9.876e-01,9.699e-04,1.549e-11
36000,83086.55,1.412e+00,1.412e+00,3.047e-04,4.241e-01,9.867e-01,9.224e-04,2.391e-11
36500,84058.76,1.410e+00,1.409e+00,5.307e-04,4.230e-01,9.855e-01,9.529e-04,2.425e-11
37000,85035.78,1.410e+00,1.409e+00,9.616e-04,4.225e-01,9.858e-01,8.953e-04,1.904e-11
37500,86011.11,1.409e+00,1.409e+00,4.740e-04,4.223e-01,9.854e-01,9.255e-04,8.916e-12
38000,86979.34,1.408e+00,1.408e+00,4.039e-04,4.221e-01,9.850e-01,8.415e-04,8.120e-12
38500,87951.07,1.408e+00,1.407e+00,7.538e-04,4.218e-01,9.845e-01,8.866e-04,5.542e-12
39000,88922.67,1.406e+00,1.406e+00,2.856e-04,4.214e-01,9.839e-01,7.591e-04,8.729e-12
39500,89896.05,1.405e+00,1.405e+00,2.857e-04,4.209e-01,9.832e-01,1.023e-03,1.156e-11
40000,90867.59,1.404e+00,1.403e+00,2.839e-04,4.202e-01,9.823e-01,9.090e-04,1.062e-11
40000,117748.73,5.917e-01,4.159e-01,1.757e-01,2.799e-01,1.341e-01,1.914e-03,5.263e-10
