Date,DP,EP,MKT,SMB,HML,TB,DEF,IP,INF,RV,STR,RV_q,RV_a,RV1,RV2
1970-02-28,0.39810426540284355,0.4035335689045936,0.44229791560752396,-0.24170124481327815,0.22494969818913457,0.43707796193984044,0.17320261437908502,-0.0006589837942705401,0.005277044854881341,-0.6182245808467174,0.13164721141374813,-0.7771784844641689,-0.842878911719581,-0.6082068456913596,-0.6089170612937348
1970-03-31,0.39020537124802523,0.3915194346289752,0.1276054905948143,-0.22821576763485485,0.22977867203219304,0.40638428483732353,0.15359477124183055,-0.0012977352936521802,0.005249343832020914,-0.6315649825756231,-0.01037613488975353,-0.7507322017565258,-0.8373919760292619,-0.6182245808467174,-0.6082068456913596
1970-04-30,0.4075829383886256,0.40282685512367483,-0.3777325876970007,-0.4268672199170125,0.4060362173038228,0.3990178023327195,0.17973856209150318,-0.002572432189736684,0.005221932114882533,-0.5564228210178981,-0.3456549935149158,-0.756585065548881,-0.8317864551091545,-0.6315649825756231,-0.6182245808467174
1970-05-31,0.48499210110584506,0.45936395759717313,-0.17031011692933407,-0.34595435684647313,0.1766599597585512,0.41927562922038064,0.17973856209150377,-0.0011650814497848883,0.0025974025974027093,-0.3284046449864402,-0.25616083009079127,-0.7432026080923493,-0.8211559558754856,-0.5564228210178981,-0.6315649825756231
1970-06-30,0.4897314375987361,0.45865724381625445,-0.11286222674123036,-0.2183609958506224,-0.04305835010060377,0.4094536525475752,0.1470588235294118,-0.003234221241940949,0.005181347150258864,-0.48544975875759167,-0.05771725032425423,-0.6683049348009841,-0.7923016589154358,-0.3284046449864402,-0.5564228210178981
1970-07-31,0.4881516587677725,0.4530035335689046,0.5338078291814945,-0.1338174273858922,-0.018913480885311973,0.3953345610804175,0.20915032679738607,0.0024548133490780444,0.002577319587628857,-0.5203746974669259,0.20622568093385207,-0.6305446259252907,-0.7799789744150161,-0.48544975875759167,-0.3284046449864402
1970-08-31,0.4707740916271721,0.43392226148409896,0.4097610574478898,-0.02904564315352709,0.0012072434607643956,0.39287906691221613,0.3235294117647056,-0.0017828764270307884,0.0025706940874037354,-0.5398672842805881,0.0473411154345007,-0.6212287706426883,-0.7810834947176598,-0.5203746974669259,-0.48544975875759167
1970-09-30,0.4344391785150079,0.4014134275618374,0.3940010167768173,0.33765560165975095,-0.5315895372233401,0.37507673419275633,0.3202614379084971,-0.006891749302984418,0.00512820512820511,-0.6184880967948478,-0.014267185473411215,-0.6758767010004484,-0.7742886238382347,-0.5398672842805881,-0.5203746974669259
1970-10-31,0.41864139020537117,0.3851590106007067,0.06558210472801207,-0.32624481327800847,-0.0736418511066399,0.3621853898096992,0.3202614379084971,-0.020005138443586867,0.005102040816326481,-0.6192716470136981,0.3891050583657587,-0.7102575725162867,-0.7728604103207166,-0.6184880967948478,-0.5398672842805881
1970-11-30,0.4170616113744075,0.37950530035335683,0.41535332994407703,-0.31224066390041494,0.04466800804828952,0.323511356660528,0.33006535947712434,-0.006057146914487221,0.005076142131979822,-0.6385636239347645,-0.08495460440985736,-0.7358153430494973,-0.7695744226628585,-0.6192716470136981,-0.6184880967948478
1970-12-31,0.37598736176935227,0.345583038869258,0.4722928317234365,0.0435684647302903,-0.010865191146881448,0.2983425414364641,0.3790849673202614,0.02296674643711838,0.005050505050504972,-0.7150284069186668,0.10246433203631633,-0.7613212703092282,-0.7639070789234932,-0.6385636239347645,-0.6192716470136981
1971-01-31,0.353870458135861,0.3328621908127208,0.4275546517539397,0.27385892116182564,0.015694164989939585,0.2719459791282996,0.34640522875817004,0.007692307692307665,0.002512562814070307,-0.7126762620310709,0.07068741893644614,-0.7862700185229701,-0.7712412067318244,-0.7150284069186668,-0.6385636239347645
1971-02-28,0.3317535545023696,0.32014134275618367,0.25317742755465167,-0.011410788381742809,-0.19034205231388346,0.22651933701657462,0.3235294117647062,-0.0019057315877010206,0.0,-0.736850450826199,0.062905317769131,-0.8104084143814582,-0.7784618488505803,-0.7126762620310709,-0.7150284069186668
1971-03-31,0.31753554502369663,0.31307420494699645,0.39145907473309594,0.028008298755186622,-0.4092555331991953,0.2068753836709638,0.3039215686274514,-0.0010842018965521172,0.0025062656641603454,-0.7268652965714304,-0.04474708171206232,-0.8358085119541407,-0.7866609465689263,-0.736850450826199,-0.7126762620310709
1971-04-30,0.30173775671406,0.3031802120141342,0.34163701067615637,-0.13329875518672196,-0.03581488933601629,0.23634131368938,0.28758169934640515,0.005616700930057172,0.0024999999999999467,-0.7887413355644775,0.008430609597924743,-0.8388674992227945,-0.7932478452544813,-0.7268652965714304,-0.736850450826199
1971-05-31,0.306477093206951,0.3102473498233216,-0.02084392475851571,-0.16182572614107893,-0.20724346076458755,0.25352977286678946,0.2516339869281044,0.0050749141331971614,0.004987531172069737,-0.7117543969291673,-0.016861219195849597,-0.8585248668551417,-0.8093050695587404,-0.7887413355644775,-0.7268652965714304
1971-06-30,0.31595576619273297,0.319434628975265,0.17641077783426518,-0.1841286307053943,-0.24185110663983922,0.29097605893186007,0.2581699346405231,0.00419231206671733,0.00496277915632759,-0.6491727616373142,-0.11543450064850846,-0.8520393363132105,-0.8358011625022596,-0.7117543969291673,-0.7887413355644775
1971-07-31,0.3191153238546603,0.3250883392226148,-0.047280122013218295,-0.18464730290456444,-0.08973843058350117,0.330877839165132,0.2614379084967322,-0.0029026123511159962,0.0024691358024691024,-0.6907357002325445,0.037613488975356546,-0.8319613865979819,-0.847117251476647,-0.6491727616373142,-0.7117543969291673
1971-08-31,0.3270142180094787,0.334982332155477,0.3741738688357903,-0.11670124481327815,0.12032193158953697,0.3026396562308165,0.2777777777777779,-0.005803632751825494,0.0024630541871921707,-0.49958310149005625,0.3099870298313878,-0.8066339568819578,-0.8588921409616497,-0.6907357002325445,-0.6491727616373142
