step,elapsed (s),Loss,BC,F,L_in,L_out,L_wall,L_per
25500,29827.72,1.430e+00,1.429e+00,6.613e-04,4.242e-01,1.005e+00,7.517e-04,2.086e-06
26000,30394.37,1.430e+00,1.430e+00,7.204e-04,4.240e-01,1.005e+00,7.760e-04,1.949e-06
26500,30962.09,1.429e+00,1.429e+00,3.994e-04,4.232e-01,1.005e+00,8.838e-04,1.889e-06
27000,31537.98,1.428e+00,1.428e+00,3.509e-04,4.222e-01,1.005e+00,9.270e-04,1.821e-06
27500,32123.36,1.427e+00,1.426e+00,3.492e-04,4.212e-01,1.005e+00,7.143e-04,1.762e-06
28000,32705.87,1.426e+00,1.425e+00,6.711e-04,4.199e-01,1.004e+00,1.054e-03,1.723e-06
28500,33292.96,1.435e+00,1.424e+00,1.094e-02,4.184e-01,1.004e+00,8.188e-04,1.654e-06
29000,33872.56,1.423e+00,1.422e+00,7.007e-04,4.167e-01,1.004e+00,1.120e-03,1.575e-06
29500,34458.10,1.505e+00,1.423e+00,8.233e-02,4.176e-01,1.004e+00,9.662e-04,1.608e-06
30000,35043.39,1.423e+00,1.421e+00,1.687e-03,4.163e-01,1.004e+00,7.528e-04,1.513e-06
30500,35632.51,1.422e+00,1.421e+00,8.214e-04,4.157e-01,1.004e+00,1.146e-03,1.472e-06
31000,36218.04,1.421e+00,1.421e+00,5.313e-04,4.151e-01,1.004e+00,1.220e-03,1.434e-06
31500,36804.83,1.420e+00,1.420e+00,4.002e-04,4.145e-01,1.004e+00,9.651e-04,1.395e-06
32000,37389.00,1.421e+00,1.419e+00,1.799e-03,4.138e-01,1.004e+00,1.118e-03,1.356e-06
32500,37979.78,1.419e+00,1.418e+00,5.126e-04,4.129e-01,1.004e+00,1.306e-03,1.316e-06
33000,38564.37,1.417e+00,1.417e+00,4.869e-04,4.119e-01,1.004e+00,1.047e-03,1.276e-06
33500,39150.20,1.417e+00,1.415e+00,1.622e-03,4.106e-01,1.004e+00,1.158e-03,1.230e-06
34000,39726.25,1.415e+00,1.414e+00,1.143e-03,4.092e-01,1.003e+00,1.089e-03,1.176e-06
34500,40302.92,1.412e+00,1.412e+00,5.578e-04,4.075e-01,1.003e+00,1.097e-03,1.084e-06
35000,40886.16,1.412e+00,1.410e+00,2.660e-03,4.058e-01,1.003e+00,1.078e-03,9.500e-07
35500,41464.29,1.409e+00,1.407e+00,1.725e-03,4.039e-01,1.002e+00,1.095e-03,7.891e-07
36000,42046.06,1.410e+00,1.408e+00,1.812e-03,4.040e-01,1.003e+00,1.400e-03,6.267e-07
36500,42647.61,1.408e+00,1.407e+00,1.009e-03,4.034e-01,1.002e+00,1.354e-03,5.851e-07
37000,43244.21,1.407e+00,1.407e+00,6.808e-04,4.028e-01,1.002e+00,1.678e-03,5.615e-07
37500,43837.13,1.406e+00,1.405e+00,4.793e-04,4.021e-01,1.002e+00,1.556e-03,5.343e-07
38000,44427.65,1.404e+00,1.404e+00,4.300e-04,4.012e-01,1.001e+00,1.350e-03,4.916e-07
38500,45015.26,1.403e+00,1.402e+00,1.243e-03,4.002e-01,1.001e+00,1.121e-03,4.401e-07
39000,45606.22,1.401e+00,1.401e+00,6.896e-04,3.989e-01,1.000e+00,1.392e-03,3.732e-07
39500,46194.78,1.399e+00,1.399e+00,5.535e-04,3.975e-01,9.995e-01,1.586e-03,3.005e-07
40000,46782.82,1.406e+00,1.400e+00,6.411e-03,3.983e-01,1.000e+00,1.319e-03,2.960e-07
40000,59475.56,1.248e+00,1.232e+00,1.556e-02,3.791e-01,8.512e-01,1.652e-03,1.453e-08
