epoch,elapsed (s),Loss,IC,BC,F
13500,2242.47,3.5833e-07,3.2676e-08,3.3034e-32,3.2566e-07
13600,2346.73,3.9808e-07,4.0507e-08,2.1694e-32,3.5757e-07
13700,2363.09,3.4219e-07,2.9137e-08,2.8843e-32,3.1305e-07
13800,2378.73,4.9223e-07,1.4015e-07,2.1940e-32,3.5208e-07
13900,2394.60,3.2589e-07,2.9286e-08,2.8432e-32,2.9660e-07
14000,2410.34,6.5607e-07,3.2546e-07,3.0240e-32,3.3061e-07
14100,2426.02,4.0298e-07,5.7126e-08,2.3255e-32,3.4585e-07
14200,2441.93,4.3271e-07,7.0022e-08,2.5391e-32,3.6269e-07
14300,2457.99,3.7204e-07,1.1929e-07,2.4898e-32,2.5275e-07
14400,2474.44,7.1529e-07,1.7929e-07,1.8653e-32,5.3600e-07
14500,2491.13,3.4410e-07,7.0084e-08,2.7610e-32,2.7401e-07
14600,2507.38,3.9428e-07,1.1490e-07,2.1118e-32,2.7938e-07
14700,2523.56,2.9977e-07,6.9427e-08,1.9228e-32,2.3035e-07
14800,2539.72,2.5666e-07,4.0970e-08,1.9228e-32,2.1569e-07
14900,2555.88,2.7853e-07,5.7480e-08,2.1036e-32,2.2105e-07
15000,2572.20,3.4812e-07,6.5424e-08,2.9336e-32,2.8269e-07
15100,2588.99,4.3614e-07,1.1571e-07,2.3830e-32,3.2042e-07
15200,2605.80,2.0422e-07,1.6587e-08,2.0215e-32,1.8763e-07
15300,2621.97,3.9062e-07,1.8291e-07,1.5366e-32,2.0771e-07
15400,2637.90,3.2054e-07,5.3422e-08,3.1554e-32,2.6712e-07
15500,3552.67,2.9394e-07,7.0496e-08,1.8242e-32,2.2345e-07
15600,3568.31,3.9484e-07,1.9384e-07,2.1776e-32,2.0101e-07
15700,3583.81,1.9255e-07,2.6408e-08,1.9886e-32,1.6615e-07
15800,3599.31,2.4441e-07,4.5636e-08,3.4020e-32,1.9877e-07
15900,3614.78,5.6325e-07,1.9140e-07,2.5227e-32,3.7185e-07
16000,3630.06,2.4553e-07,8.9729e-08,3.7635e-32,1.5580e-07
16100,3645.37,5.1988e-07,2.9584e-07,2.0132e-32,2.2404e-07
16200,3660.60,2.3944e-07,5.4128e-08,1.7996e-32,1.8531e-07
16300,3675.91,2.6950e-07,1.1179e-07,2.5967e-32,1.5771e-07
16400,3691.73,2.1393e-07,6.6873e-08,3.0322e-32,1.4706e-07
16500,3707.78,1.6248e-07,3.3386e-08,2.3337e-32,1.2909e-07
16600,3767.41,1.9331e-07,2.9782e-08,2.0625e-32,1.6353e-07
16700,3791.15,2.7634e-07,6.0947e-08,2.2680e-32,2.1539e-07
16800,3807.93,1.6044e-07,3.3602e-08,2.8514e-32,1.2684e-07
16900,3824.73,1.6802e-07,3.2453e-08,1.8325e-32,1.3556e-07
17000,3841.66,1.8180e-07,3.5812e-08,1.5531e-32,1.4599e-07
17100,3858.83,1.5299e-07,2.6946e-08,2.6131e-32,1.2604e-07
17200,3898.46,3.5769e-07,2.0203e-07,3.0240e-32,1.5566e-07
17300,4837.89,2.4560e-07,8.4812e-08,2.1283e-32,1.6079e-07
17400,4853.06,1.7759e-07,3.6661e-08,2.3091e-32,1.4093e-07
17500,4868.22,1.4976e-07,2.3631e-08,2.0050e-32,1.2613e-07
17600,5022.23,1.5213e-07,2.7643e-08,2.1283e-32,1.2449e-07
17700,5038.45,1.7691e-07,5.7089e-08,2.3008e-32,1.1983e-07
17800,5053.86,2.1922e-07,1.0965e-07,2.1776e-32,1.0957e-07
17900,5069.25,3.5010e-07,1.7179e-07,2.1858e-32,1.7830e-07
18000,5084.69,2.3773e-07,4.6926e-08,2.8678e-32,1.9080e-07
18100,5100.03,2.1732e-07,5.6552e-08,2.2433e-32,1.6077e-07
18200,5115.43,1.9810e-07,9.1800e-08,2.9336e-32,1.0630e-07
18300,5130.84,7.0718e-07,1.8448e-07,2.5391e-32,5.2270e-07
18400,5146.27,3.4152e-07,1.4458e-07,2.4898e-32,1.9694e-07
18500,5161.64,1.7338e-07,6.2688e-08,2.8925e-32,1.1069e-07
18600,5177.25,1.8253e-07,5.6600e-08,2.7117e-32,1.2593e-07
18700,5192.96,4.0921e-07,1.0471e-07,1.5859e-32,3.0450e-07
18800,5208.53,1.2193e-07,1.9948e-08,2.6378e-32,1.0198e-07
18900,5224.11,1.5194e-07,3.5133e-08,2.1940e-32,1.1681e-07
19000,5239.51,1.1742e-07,3.6041e-08,1.7092e-32,8.1382e-08
19100,5255.42,1.2776e-07,4.3531e-08,3.2787e-32,8.4231e-08
19200,5270.91,2.4063e-07,1.4352e-07,2.8761e-32,9.7113e-08
19300,5286.42,2.8448e-07,1.3237e-07,1.9393e-32,1.5211e-07
19400,5301.81,4.5587e-07,1.5920e-07,2.5145e-32,2.9666e-07
19500,5317.13,1.2305e-07,3.5308e-08,2.4816e-32,8.7738e-08
19600,5332.47,2.5876e-07,6.7157e-08,2.4077e-32,1.9160e-07
19700,5348.05,1.6876e-07,4.4366e-08,3.0404e-32,1.2440e-07
19800,5363.44,2.7819e-07,1.5707e-07,2.5884e-32,1.2112e-07
19900,5378.87,1.8741e-07,4.5534e-08,2.7446e-32,1.4187e-07
20000,5394.91,1.1815e-07,2.3819e-08,2.3337e-32,9.4329e-08
